"","Sex","Age","U","Value"
"685","Female",24,"u3",1.04567107900873
"686","Female",25,"u3",1.7788837515386
"687","Female",26,"u3",2.61669636023667
"688","Female",27,"u3",3.44358622095831
"689","Female",28,"u3",4.15725225195142
"690","Female",29,"u3",4.60119714326357
"691","Female",30,"u3",4.62720343909265
"692","Female",31,"u3",4.42556922163428
"693","Female",32,"u3",4.4446379307077
"694","Female",33,"u3",4.94601208635219
"695","Female",34,"u3",5.71745743021301
"696","Female",35,"u3",6.28965923123767
"697","Female",36,"u3",6.55011310624805
"698","Female",37,"u3",6.79768888851081
"699","Female",38,"u3",7.10953722488241
"700","Female",39,"u3",7.22474670225406
"701","Female",40,"u3",7.08848094616264
"702","Female",41,"u3",6.97570627395341
"703","Female",42,"u3",7.05770380611477
"704","Female",43,"u3",7.2530101015683
"705","Female",44,"u3",7.46550987292255
"706","Female",45,"u3",7.64034188489533
"707","Female",46,"u3",7.72739485782056
"708","Female",47,"u3",7.7732256620685
"709","Female",48,"u3",7.84736474830976
"710","Female",49,"u3",7.90848229021406
"711","Female",50,"u3",7.86148518189698
"712","Female",51,"u3",7.72699767778425
"713","Female",52,"u3",7.62527706661742
"714","Female",53,"u3",7.60335077744312
"715","Female",54,"u3",7.63498122104732
"716","Female",55,"u3",7.68487843973802
"717","Female",56,"u3",7.68569842440944
"718","Female",57,"u3",7.58703422046056
"719","Female",58,"u3",7.4430918229974
"720","Female",59,"u3",7.35628613041384
"721","Female",60,"u3",7.32219452853039
"722","Female",61,"u3",7.22993601202734
"723","Female",62,"u3",7.01848559924491
"724","Female",63,"u3",6.76652356770197
"725","Female",64,"u3",6.55421992753811
"726","Female",65,"u3",6.30189406402955
"727","Female",66,"u3",5.9370660705741
"728","Female",67,"u3",5.55856060378159
"729","Female",68,"u3",5.25261542826008
"730","Female",69,"u3",4.97509660694161
"731","Female",70,"u3",4.63525224396125
"732","Female",71,"u3",4.23962742525046
"733","Female",72,"u3",3.9107342083778
"734","Female",73,"u3",3.68659017820855
"735","Female",74,"u3",3.42068086422535
"736","Female",75,"u3",2.93793606521431
"737","Female",76,"u3",2.26158771201564
"738","Female",77,"u3",1.64995453981137
"739","Female",78,"u3",1.29133017856712
"740","Female",79,"u3",1.08613803520244
"741","Female",80,"u3",0.816891872901161
"742","Female",81,"u3",0.379052131602542
"743","Female",82,"u3",-0.186152345616598
"744","Female",83,"u3",-0.805725302203545
"745","Female",84,"u3",-1.46914396899024
"746","Female",85,"u3",-2.201014205312
"747","Female",86,"u3",-2.99819200927759
"748","Female",87,"u3",-3.81239242563202
"749","Female",88,"u3",-4.58924303189585
"750","Female",89,"u3",-5.31102839415469
"751","Female",90,"u3",-6.01356688787764
"752","Female",91,"u3",-6.72065154089511
"753","Female",92,"u3",-7.3915270029168
"754","Female",93,"u3",-7.99269000835454
"755","Female",94,"u3",-8.54743343323459
"756","Female",95,"u3",-9.09104053793372
"757","Female",96,"u3",-9.6341261137815
"758","Female",97,"u3",-10.1667945633626
"759","Female",98,"u3",-10.6772262562335
"760","Female",99,"u3",-11.1585496239035
"761","Female",100,"u3",-11.6078662755568
"762","Female",101,"u3",-12.0234916623128
"763","Female",102,"u3",-12.4042047288052
"764","Female",103,"u3",-12.7490605880878
"765","Female",104,"u3",-13.0574193107019
"766","Female",105,"u3",-13.3281965438452
"767","Female",106,"u3",-13.5587430743694
"768","Female",107,"u3",-13.7429120682662
"769","Female",108,"u3",-13.8757677337232
"770","Female",109,"u3",-13.961849012298
"771","Female",0,"u4",-13.7335426212871
"772","Female",1,"u4",-16.9587300899407
"773","Female",2,"u4",-14.7949725390341
"774","Female",3,"u4",-16.7590022286679
"775","Female",4,"u4",-16.4367489118647
"776","Female",5,"u4",-15.6899188486414
"777","Female",6,"u4",-14.6271725844527
"778","Female",7,"u4",-13.2124785933212
"779","Female",8,"u4",-11.2326404901331
"780","Female",9,"u4",-8.53959461541108
"781","Female",10,"u4",-5.28353546116694
"782","Female",11,"u4",-1.82891336980039
"783","Female",12,"u4",1.55670344645298
"784","Female",13,"u4",4.80174670629374
"785","Female",14,"u4",7.78176754992206
"786","Female",15,"u4",10.1851560334025
"787","Female",16,"u4",11.7831305916034
"788","Female",17,"u4",12.6869156876265
"789","Female",18,"u4",13.1965836196435
"790","Female",19,"u4",13.5171548056147
"791","Female",20,"u4",13.7173081862526
"792","Female",21,"u4",13.8171501135158
"793","Female",22,"u4",13.7929645520965
"794","Female",23,"u4",13.5605771255763
"795","Female",24,"u4",13.0420040144522
"796","Female",25,"u4",12.2569439757381
"797","Female",26,"u4",11.3125299990515
"798","Female",27,"u4",10.3006470203257
"799","Female",28,"u4",9.28065628521622
"800","Female",29,"u4",8.39476960861548
"801","Female",30,"u4",7.86652907971593
"802","Female",31,"u4",7.7650479662486
"803","Female",32,"u4",7.84761336920352
"804","Female",33,"u4",7.73614775925969
"805","Female",34,"u4",7.23076923413696
"806","Female",35,"u4",6.40265925500247
"807","Female",36,"u4",5.42674656750865
"808","Female",37,"u4",4.42136080248713
"809","Female",38,"u4",3.47014171191198
"810","Female",39,"u4",2.6903676795199
"811","Female",40,"u4",2.17529091177747
"812","Female",41,"u4",1.89942288985268
"813","Female",42,"u4",1.75118687302417
"814","Female",43,"u4",1.6373113393348
"815","Female",44,"u4",1.4949352713759
"816","Female",45,"u4",1.25032222991196
"817","Female",46,"u4",0.858389195412007
"818","Female",47,"u4",0.378551218388397
"819","Female",48,"u4",-0.0457520039666164
"820","Female",49,"u4",-0.314890082317732
"821","Female",50,"u4",-0.461265347597812
"822","Female",51,"u4",-0.597380923762646
"823","Female",52,"u4",-0.799053403581252
"824","Female",53,"u4",-1.0677467902374
"825","Female",54,"u4",-1.37163709114801
"826","Female",55,"u4",-1.67822977611542
"827","Female",56,"u4",-1.96242637605035
"828","Female",57,"u4",-2.21830715369469
"829","Female",58,"u4",-2.46728059080887
"830","Female",59,"u4",-2.74049582303041
"831","Female",60,"u4",-3.0491562093471
"832","Female",61,"u4",-3.37794108082334
"833","Female",62,"u4",-3.70394954424243
"834","Female",63,"u4",-4.01223821646603
"835","Female",64,"u4",-4.29338865085162
"836","Female",65,"u4",-4.54213850447638
"837","Female",66,"u4",-4.76379941522867
"838","Female",67,"u4",-4.97490348652733
"839","Female",68,"u4",-5.19137396961319
"840","Female",69,"u4",-5.41816573754633
"841","Female",70,"u4",-5.64998569133094
"842","Female",71,"u4",-5.87898067085259
"843","Female",72,"u4",-6.09640289395446
"844","Female",73,"u4",-6.28764654644464
"845","Female",74,"u4",-6.43026347635161
"846","Female",75,"u4",-6.50084368667637
"847","Female",76,"u4",-6.48517327189899
"848","Female",77,"u4",-6.38442849638155
"849","Female",78,"u4",-6.21034482998311
"850","Female",79,"u4",-5.97800586805773
"851","Female",80,"u4",-5.70716893971414
"852","Female",81,"u4",-5.42443250469007
"853","Female",82,"u4",-5.14956906353872
"854","Female",83,"u4",-4.87793386137384
"855","Female",84,"u4",-4.58319735035729
"856","Female",85,"u4",-4.23961823111307
"857","Female",86,"u4",-3.84021714067971
"858","Female",87,"u4",-3.39900125391959
"859","Female",88,"u4",-2.93875903361271
"860","Female",89,"u4",-2.47624381015956
"861","Female",90,"u4",-2.02054969320013
"862","Female",91,"u4",-1.58472176673592
"863","Female",92,"u4",-1.18647140623798
"864","Female",93,"u4",-0.832709026876937
"865","Female",94,"u4",-0.511195455388441
"866","Female",95,"u4",-0.20082967947951
"867","Female",96,"u4",0.11377430142875
"868","Female",97,"u4",0.436122541754644
"869","Female",98,"u4",0.760965373396207
"870","Female",99,"u4",1.08070599890746
"871","Female",100,"u4",1.38969216526017
"872","Female",101,"u4",1.68459097549042
"873","Female",102,"u4",1.96348575332384
"874","Female",103,"u4",2.22479784174248
"875","Female",104,"u4",2.46669676828261
"876","Female",105,"u4",2.68582236612792
"877","Female",106,"u4",2.87641352736009
"878","Female",107,"u4",3.03206221419471
"879","Female",108,"u4",3.15018672168071
"880","Female",109,"u4",3.23437349866713
