East Germany,  Deaths (Lexis triangle)	Last modified: 03 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1957    2      1954       85.00      134.00      219.00
 1957    3      1954       77.00      123.00      200.00
 1957    3      1953       80.00       94.00      174.00
 1957    4      1953       69.00       82.00      151.00
 1957    4      1952       56.00       77.00      133.00
 1957    5      1952       62.00       81.00      143.00
 1957    5      1951       40.00       61.00      101.00
 1957    6      1951       30.00       57.00       87.00
 1957    6      1950       35.00       63.00       98.00
 1957    7      1950       23.00       62.00       85.00
 1957    7      1949       37.00       55.00       92.00
 1957    8      1949       20.00       40.00       60.00
 1957    8      1948       16.00       38.00       54.00
 1957    9      1948       25.00       31.00       56.00
 1957    9      1947       17.00       37.00       54.00
 1957   10      1947       25.00       38.00       63.00
 1957   10      1946       16.00       17.00       33.00
 1957   11      1946       13.00       13.00       26.00
 1957   11      1945       12.00       22.00       34.00
 1957   12      1945       20.00       25.00       45.00
 1957   12      1944       21.00       30.00       51.00
 1957   13      1944       36.00       46.00       82.00
 1957   13      1943       20.00       40.00       60.00
 1957   14      1943       29.00       55.00       84.00
 1957   14      1942       20.00       45.00       65.00
 1957   15      1942       30.00       46.00       76.00
 1957   15      1941       31.00       81.00      112.00
 1957   16      1941       41.00       80.00      121.00
 1957   16      1940       42.00       85.00      127.00
 1957   17      1940       61.00       91.00      152.00
 1957   17      1939       42.00      100.00      142.00
 1957   18      1939       52.00      120.00      172.00
 1957   18      1938       38.00      104.00      142.00
 1957   19      1938       57.00      133.00      190.00
 1957   19      1937       57.00      114.00      171.00
 1957   20      1937       69.00      117.00      186.00
 1957   20      1936       58.00      118.00      176.00
 1957   21      1936       62.00      118.00      180.00
 1957   21      1935       67.00      128.00      195.00
 1957   22      1935       72.00      130.00      202.00
 1957   22      1934       50.00       96.00      146.00
 1957   23      1934       63.00      121.00      184.00
 1957   23      1933       40.00       87.00      127.00
 1957   24      1933       46.00       98.00      144.00
 1957   24      1932       54.00       86.00      140.00
 1957   25      1932       50.00       74.00      124.00
 1957   25      1931       48.00       81.00      129.00
 1957   26      1931       58.00       99.00      157.00
 1957   26      1930       53.00       99.00      152.00
 1957   27      1930       72.00       91.00      163.00
 1957   27      1929       62.00       87.00      149.00
 1957   28      1929       62.00       82.00      144.00
 1957   28      1928       55.00       76.00      131.00
 1957   29      1928       64.00       79.00      143.00
 1957   29      1927       67.00       83.00      150.00
 1957   30      1927       86.00       79.00      165.00
 1957   30      1926       76.00       58.00      134.00
 1957   31      1926       70.00       71.00      141.00
 1957   31      1925       69.00       70.00      139.00
 1957   32      1925       90.00       75.00      165.00
 1957   32      1924       82.00       61.00      143.00
 1957   33      1924       77.00       62.00      139.00
 1957   33      1923       59.00       64.00      123.00
 1957   34      1923      100.00       77.00      177.00
 1957   34      1922      106.00       76.00      182.00
 1957   35      1922      103.00       76.00      179.00
 1957   35      1921      112.00       93.00      205.00
 1957   36      1921      120.00      103.00      223.00
 1957   36      1920      135.00       91.00      226.00
 1957   37      1920      142.00      108.00      250.00
 1957   37      1919      128.00      100.00      228.00
 1957   38      1919       83.00       63.00      146.00
 1957   38      1918       69.00       60.00      129.00
 1957   39      1918       73.00       56.00      129.00
 1957   39      1917       66.00       55.00      121.00
 1957   40      1917       87.00       55.00      142.00
 1957   40      1916       95.00       60.00      155.00
 1957   41      1916      120.00       78.00      198.00
 1957   41      1915      110.00       82.00      192.00
 1957   42      1915      157.00      120.00      277.00
 1957   42      1914      167.00      142.00      309.00
 1957   43      1914      208.00      150.00      358.00
 1957   43      1913      232.00      163.00      395.00
 1957   44      1913      221.00      160.00      381.00
 1957   44      1912      236.00      189.00      425.00
 1957   45      1912      254.00      201.00      455.00
 1957   45      1911      229.00      215.00      444.00
 1957   46      1911      244.00      253.00      497.00
 1957   46      1910      265.00      214.00      479.00
 1957   47      1910      302.00      239.00      541.00
 1957   47      1909      306.00      311.00      617.00
 1957   48      1909      345.00      282.00      627.00
 1957   48      1908      360.00      273.00      633.00
 1957   49      1908      358.00      397.00      755.00
 1957   49      1907      331.00      356.00      687.00
 1957   50      1907      411.00      387.00      798.00
 1957   50      1906      370.00      394.00      764.00
 1957   51      1906      431.00      494.00      925.00
 1957   51      1905      397.00      470.00      867.00
 1957   52      1905      414.00      536.00      950.00
 1957   52      1904      440.00      528.00      968.00
 1957   53      1904      532.00      607.00     1139.00
 1957   53      1903      454.00      597.00     1051.00
 1957   54      1903      488.00      648.00     1136.00
 1957   54      1902      510.00      658.00     1168.00
 1957   55      1902      562.00      797.00     1359.00
 1957   55      1901      550.00      781.00     1331.00
 1957   56      1901      595.00      861.00     1456.00
 1957   56      1900      583.00      743.00     1326.00
 1957   57      1900      621.00      887.00     1508.00
 1957   57      1899      625.00      854.00     1479.00
 1957   58      1899      629.00      976.00     1605.00
 1957   58      1898      660.00      926.00     1586.00
 1957   59      1898      712.00      994.00     1706.00
 1957   59      1897      697.00      948.00     1645.00
 1957   60      1897      792.00     1001.00     1793.00
 1957   60      1896      808.00      961.00     1769.00
 1957   61      1896      874.00     1001.00     1875.00
 1957   61      1895      824.00      995.00     1819.00
 1957   62      1895      906.00     1087.00     1993.00
 1957   62      1894      927.00     1005.00     1932.00
 1957   63      1894     1011.00     1156.00     2167.00
 1957   63      1893      995.00     1062.00     2057.00
 1957   64      1893     1015.00     1183.00     2198.00
 1957   64      1892      996.00     1086.00     2082.00
 1957   65      1892     1146.00     1201.00     2347.00
 1957   65      1891     1150.00     1204.00     2354.00
 1957   66      1891     1228.00     1401.00     2629.00
 1957   66      1890     1222.00     1307.00     2529.00
 1957   67      1890     1343.00     1392.00     2735.00
 1957   67      1889     1282.00     1324.00     2606.00
 1957   68      1889     1384.00     1444.00     2828.00
 1957   68      1888     1395.00     1504.00     2899.00
 1957   69      1888     1526.00     1664.00     3190.00
 1957   69      1887     1541.00     1570.00     3111.00
 1957   70      1887     1624.00     1622.00     3246.00
 1957   70      1886     1662.00     1542.00     3204.00
 1957   71      1886     1776.00     1660.00     3436.00
 1957   71      1885     1689.00     1625.00     3314.00
 1957   72      1885     1694.00     1749.00     3443.00
 1957   72      1884     1787.00     1733.00     3520.00
 1957   73      1884     1822.00     1744.00     3566.00
 1957   73      1883     1772.00     1668.00     3440.00
 1957   74      1883     1841.00     1748.00     3589.00
 1957   74      1882     1981.00     1707.00     3688.00
 1957   75      1882     2003.00     1733.00     3736.00
 1957   75      1881     2021.00     1677.00     3698.00
 1957   76      1881     1984.00     1750.00     3734.00
 1957   76      1880     1912.00     1757.00     3669.00
 1957   77      1880     2016.00     1752.00     3768.00
 1957   77      1879     2114.00     1710.00     3824.00
 1957   78      1879     2121.00     1772.00     3893.00
 1957   78      1878     2068.00     1684.00     3752.00
 1957   79      1878     2081.00     1783.00     3864.00
 1957   79      1877     2117.00     1688.00     3805.00
 1957   80      1877     2025.00     1687.00     3712.00
 1957   80      1876     1977.00     1606.00     3583.00
 1957   81      1876     1953.00     1539.00     3492.00
 1957   81      1875     1892.00     1557.00     3449.00
 1957   82      1875     1754.00     1465.00     3219.00
 1957   82      1874     1733.00     1296.00     3029.00
 1957   83      1874     1554.00     1319.00     2873.00
 1957   83      1873     1462.00     1224.00     2686.00
 1957   84      1873     1375.00     1058.00     2433.00
 1957   84      1872     1417.00     1005.00     2422.00
 1957   85      1872     1260.00      970.00     2230.00
 1957   85      1871      988.00      769.00     1757.00
 1957   86      1871      948.00      651.00     1599.00
 1957   86      1870      930.00      683.00     1613.00
 1957   87      1870      835.00      635.00     1470.00
 1957   87      1869      794.00      527.00     1321.00
 1957   88      1869      710.00      477.00     1187.00
 1957   88      1868      636.00      432.00     1068.00
 1957   89      1868      496.00      378.00      874.00
 1957   89      1867      491.00      294.00      785.00
 1957   90      1867      389.00      268.00      657.00
 1957   90      1866      398.00      262.00      660.00
 1957   91      1866      327.00      178.00      505.00
 1957   91      1865      290.00      164.00      454.00
 1957   92      1865      205.00      146.00      351.00
 1957   92      1864      181.00      100.00      281.00
 1957   93      1864      139.00       88.00      227.00
 1957   93      1863      136.00       67.00      203.00
 1957   94      1863       81.00       52.00      133.00
 1957   94      1862       98.00       41.00      139.00
 1957   95      1862       62.00       24.00       86.00
 1957   95      1861       60.00       27.00       87.00
 1957   96      1861       43.00       19.00       62.00
 1957   96      1860       43.00       15.00       58.00
 1957   97      1860       23.00       12.00       35.00
 1957   97      1859       16.00        6.00       22.00
 1957   98      1859        8.00        7.00       15.00
 1957   98      1858       13.00        2.00       15.00
 1957   99      1858        8.00        1.00        9.00
 1957   99      1857        6.00        3.00        9.00
 1957  100      1857        3.08        1.33        4.41
 1957  100      1856        3.15        1.68        4.83
 1957  101      1856        2.26        1.18        3.44
 1957  101      1855        1.61        0.83        2.44
 1957  102      1855        1.14        0.58        1.72
 1957  102      1854        0.80        0.40        1.20
 1957  103      1854        0.56        0.00        0.56
 1957  103      1853        0.39        0.00        0.39
 1957  104      1853        0.00        0.00        0.00
 1957  104      1852        0.00        0.00        0.00
 1957  105      1852        0.00        0.00        0.00
 1957  105      1851        0.00        0.00        0.00
 1957  106      1851        0.00        0.00        0.00
 1957  106      1850        0.00        0.00        0.00
 1957  107      1850        0.00        0.00        0.00
 1957  107      1849        0.00        0.00        0.00
 1957  108      1849        0.00        0.00        0.00
 1957  108      1848        0.00        0.00        0.00
 1957  109      1848        0.00        0.00        0.00
 1957  109      1847        0.00        0.00        0.00
 1957  110+        .        0.00        0.00        0.00
 1958    0      1958     3886.00     5410.00     9296.00
 1958    0      1957     1186.00     1505.00     2691.00
 1958    1      1957      208.00      302.00      510.00
 1958    1      1956      182.00      240.00      422.00
 1958    2      1956      100.00      121.00      221.00
 1958    2      1955       97.00      127.00      224.00
 1958    3      1955       67.00       97.00      164.00
 1958    3      1954       69.00       92.00      161.00
 1958    4      1954       46.00       60.00      106.00
 1958    4      1953       69.00       71.00      140.00
 1958    5      1953       33.00       57.00       90.00
 1958    5      1952       52.00       54.00      106.00
 1958    6      1952       31.00       47.00       78.00
 1958    6      1951       28.00       51.00       79.00
 1958    7      1951       26.00       41.00       67.00
 1958    7      1950       30.00       41.00       71.00
 1958    8      1950       15.00       39.00       54.00
 1958    8      1949       15.00       43.00       58.00
 1958    9      1949       24.00       38.00       62.00
 1958    9      1948       16.00       33.00       49.00
 1958   10      1948       14.00       17.00       31.00
 1958   10      1947       13.00       25.00       38.00
 1958   11      1947       18.00       23.00       41.00
 1958   11      1946       17.00       20.00       37.00
 1958   12      1946       13.00       18.00       31.00
 1958   12      1945       10.00       11.00       21.00
 1958   13      1945       16.00       25.00       41.00
 1958   13      1944       20.00       24.00       44.00
 1958   14      1944       32.00       36.00       68.00
 1958   14      1943       22.00       32.00       54.00
 1958   15      1943       30.00       60.00       90.00
 1958   15      1942       27.00       45.00       72.00
 1958   16      1942       34.00       54.00       88.00
 1958   16      1941       48.00       75.00      123.00
 1958   17      1941       42.00       87.00      129.00
 1958   17      1940       38.00       83.00      121.00
 1958   18      1940       42.00      134.00      176.00
 1958   18      1939       52.00      106.00      158.00
 1958   19      1939       67.00      117.00      184.00
 1958   19      1938       59.00      109.00      168.00
 1958   20      1938       45.00      125.00      170.00
 1958   20      1937       57.00       79.00      136.00
 1958   21      1937       48.00      126.00      174.00
 1958   21      1936       44.00      108.00      152.00
 1958   22      1936       47.00      107.00      154.00
 1958   22      1935       61.00      113.00      174.00
 1958   23      1935       58.00      106.00      164.00
 1958   23      1934       44.00       93.00      137.00
 1958   24      1934       57.00       81.00      138.00
 1958   24      1933       36.00       74.00      110.00
 1958   25      1933       49.00       94.00      143.00
 1958   25      1932       50.00       92.00      142.00
 1958   26      1932       53.00       72.00      125.00
 1958   26      1931       46.00       75.00      121.00
 1958   27      1931       57.00       96.00      153.00
 1958   27      1930       63.00       65.00      128.00
 1958   28      1930       53.00       88.00      141.00
 1958   28      1929       57.00       78.00      135.00
 1958   29      1929       54.00       90.00      144.00
 1958   29      1928       71.00       76.00      147.00
 1958   30      1928       64.00       94.00      158.00
 1958   30      1927       63.00       69.00      132.00
 1958   31      1927       71.00       68.00      139.00
 1958   31      1926       51.00       58.00      109.00
 1958   32      1926       83.00       79.00      162.00
 1958   32      1925       68.00       75.00      143.00
 1958   33      1925       77.00       90.00      167.00
 1958   33      1924       95.00       62.00      157.00
 1958   34      1924       91.00       67.00      158.00
 1958   34      1923       78.00       75.00      153.00
 1958   35      1923       89.00       87.00      176.00
 1958   35      1922       90.00       73.00      163.00
 1958   36      1922      114.00       84.00      198.00
 1958   36      1921      113.00       97.00      210.00
 1958   37      1921      116.00      103.00      219.00
 1958   37      1920      137.00       92.00      229.00
 1958   38      1920      159.00       91.00      250.00
 1958   38      1919      142.00       87.00      229.00
 1958   39      1919       87.00       64.00      151.00
 1958   39      1918       78.00       54.00      132.00
 1958   40      1918       79.00       59.00      138.00
 1958   40      1917       62.00       54.00      116.00
 1958   41      1917       80.00       36.00      116.00
 1958   41      1916       93.00       78.00      171.00
 1958   42      1916       93.00       80.00      173.00
 1958   42      1915      128.00       82.00      210.00
 1958   43      1915      163.00      121.00      284.00
 1958   43      1914      169.00      133.00      302.00
 1958   44      1914      192.00      154.00      346.00
 1958   44      1913      225.00      166.00      391.00
 1958   45      1913      242.00      174.00      416.00
 1958   45      1912      247.00      203.00      450.00
 1958   46      1912      243.00      241.00      484.00
 1958   46      1911      239.00      219.00      458.00
 1958   47      1911      254.00      246.00      500.00
 1958   47      1910      284.00      237.00      521.00
 1958   48      1910      281.00      263.00      544.00
 1958   48      1909      321.00      303.00      624.00
 1958   49      1909      340.00      292.00      632.00
 1958   49      1908      367.00      333.00      700.00
 1958   50      1908      365.00      381.00      746.00
 1958   50      1907      396.00      409.00      805.00
 1958   51      1907      389.00      404.00      793.00
 1958   51      1906      420.00      468.00      888.00
 1958   52      1906      418.00      450.00      868.00
 1958   52      1905      400.00      536.00      936.00
 1958   53      1905      415.00      550.00      965.00
 1958   53      1904      450.00      630.00     1080.00
 1958   54      1904      485.00      587.00     1072.00
 1958   54      1903      523.00      621.00     1144.00
 1958   55      1903      490.00      649.00     1139.00
 1958   55      1902      521.00      746.00     1267.00
 1958   56      1902      592.00      775.00     1367.00
 1958   56      1901      668.00      812.00     1480.00
 1958   57      1901      597.00      824.00     1421.00
 1958   57      1900      665.00      865.00     1530.00
 1958   58      1900      604.00      868.00     1472.00
 1958   58      1899      707.00      964.00     1671.00
 1958   59      1899      699.00      927.00     1626.00
 1958   59      1898      757.00     1057.00     1814.00
 1958   60      1898      798.00     1013.00     1811.00
 1958   60      1897      789.00     1042.00     1831.00
 1958   61      1897      816.00      930.00     1746.00
 1958   61      1896      846.00     1026.00     1872.00
 1958   62      1896      839.00      998.00     1837.00
 1958   62      1895      931.00     1033.00     1964.00
 1958   63      1895      946.00      987.00     1933.00
 1958   63      1894     1051.00     1089.00     2140.00
 1958   64      1894     1020.00     1026.00     2046.00
 1958   64      1893     1068.00     1211.00     2279.00
 1958   65      1893     1072.00     1141.00     2213.00
 1958   65      1892     1108.00     1134.00     2242.00
 1958   66      1892     1117.00     1090.00     2207.00
 1958   66      1891     1299.00     1398.00     2697.00
 1958   67      1891     1230.00     1258.00     2488.00
 1958   67      1890     1261.00     1355.00     2616.00
 1958   68      1890     1305.00     1292.00     2597.00
 1958   68      1889     1496.00     1437.00     2933.00
 1958   69      1889     1451.00     1327.00     2778.00
 1958   69      1888     1505.00     1554.00     3059.00
 1958   70      1888     1552.00     1545.00     3097.00
 1958   70      1887     1736.00     1682.00     3418.00
 1958   71      1887     1572.00     1502.00     3074.00
 1958   71      1886     1745.00     1577.00     3322.00
 1958   72      1886     1705.00     1516.00     3221.00
 1958   72      1885     1900.00     1715.00     3615.00
 1958   73      1885     1789.00     1549.00     3338.00
 1958   73      1884     1984.00     1763.00     3747.00
 1958   74      1884     1808.00     1646.00     3454.00
 1958   74      1883     1878.00     1674.00     3552.00
 1958   75      1883     1793.00     1561.00     3354.00
 1958   75      1882     2079.00     1729.00     3808.00
 1958   76      1882     1904.00     1581.00     3485.00
 1958   76      1881     2085.00     1708.00     3793.00
 1958   77      1881     1874.00     1616.00     3490.00
 1958   77      1880     2128.00     1774.00     3902.00
 1958   78      1880     1907.00     1565.00     3472.00
